date,bar_time_gmt,bar_close,bar_high,bar_low,atr_d1,prev_high,prev_low,w1_close,w1_ema,trend_dir,threshold,allow_long,allow_short,signal,skip_reason,entry_price,sl,tp
2022.01.06,2022.01.06 17:00:00,1790.64,1795.28,1788.00,18.355,1829.60,1808.32,1828.27,1800.102,LONG,18.355,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.06,2022.01.06 18:00:00,1789.28,1792.95,1789.20,18.355,1829.60,1808.32,1828.27,1800.002,LONG,18.355,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.06,2022.01.06 19:00:00,1791.09,1793.49,1788.79,18.355,1829.60,1808.32,1828.27,1800.128,LONG,18.355,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.06,2022.01.06 20:00:00,1787.80,1791.44,1787.78,18.355,1829.60,1808.32,1828.27,1799.891,LONG,18.355,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.06,2022.01.06 21:00:00,1788.00,1789.56,1786.50,18.355,1829.60,1808.32,1828.27,1799.903,LONG,18.355,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.06,2022.01.06 22:00:00,1788.14,1789.60,1787.41,18.355,1829.60,1808.32,1828.27,1799.915,LONG,18.355,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.06,2022.01.06 23:00:00,1789.72,1789.73,1787.82,18.431,1811.58,1786.50,1828.27,1800.142,LONG,18.431,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.07,2022.01.07 01:00:00,1791.38,1791.63,1790.55,18.431,1811.58,1786.50,1828.27,1800.158,LONG,18.431,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.07,2022.01.07 02:00:00,1791.96,1792.63,1790.98,18.431,1811.58,1786.50,1828.27,1800.199,LONG,18.431,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.07,2022.01.07 03:00:00,1790.74,1792.33,1789.82,18.431,1811.58,1786.50,1828.27,1800.111,LONG,18.431,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.07,2022.01.07 04:00:00,1791.60,1791.94,1789.78,18.431,1811.58,1786.50,1828.27,1800.173,LONG,18.431,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.07,2022.01.07 05:00:00,1792.77,1793.28,1791.35,18.431,1811.58,1786.50,1828.27,1800.262,LONG,18.431,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.07,2022.01.07 06:00:00,1792.59,1792.97,1792.06,18.431,1811.58,1786.50,1828.27,1800.249,LONG,18.431,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.07,2022.01.07 07:00:00,1790.72,1792.88,1790.56,18.431,1811.58,1786.50,1828.27,1800.108,LONG,18.431,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.07,2022.01.07 08:00:00,1789.95,1791.17,1788.84,18.431,1811.58,1786.50,1828.27,1800.053,LONG,18.431,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.07,2022.01.07 09:00:00,1789.87,1792.00,1788.00,18.431,1811.58,1786.50,1828.27,1800.043,LONG,18.431,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.07,2022.01.07 10:00:00,1790.60,1790.65,1787.82,18.431,1811.58,1786.50,1828.27,1800.093,LONG,18.431,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.07,2022.01.07 11:00:00,1793.11,1793.88,1788.50,18.431,1811.58,1786.50,1828.27,1800.285,LONG,18.431,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.07,2022.01.07 12:00:00,1791.33,1794.01,1791.11,18.431,1811.58,1786.50,1828.27,1800.152,LONG,18.431,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.07,2022.01.07 13:00:00,1793.32,1793.72,1789.72,18.431,1811.58,1786.50,1828.27,1800.300,LONG,18.431,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.07,2022.01.07 14:00:00,1789.44,1793.54,1789.35,18.431,1811.58,1786.50,1828.27,1800.009,LONG,18.431,YES,NO,NONE,NO_BREAKOUT,,,
2022.01.07,2022.01.07 15:00:00,1789.19,1796.18,1782.64,18.431,1811.58,1786.50,1828.27,1799.996,LONG,18.431,YES,NO,NONE,NO_BREAKOUT,,,
